product_id,product_name,category,subcategory,brand,sku,mrp,selling_price,cost_price,gst_rate,hsn_code,weight_grams,supplier_id,rating,review_count,is_active,launch_date
PRD0638,Infosys Remote Control Car Plus,Toys & Baby,Remote Control Car,Infosys,SKU-TOY-00638,4171,3327,1944,12,5947,2000,SUP0145,3.9,1511,0,02-12-2022
PRD0639,Amul Remote Control Car Max,Toys & Baby,Remote Control Car,Amul,SKU-TOY-00639,5209,3749,2409,12,5967,5000,SUP0167,4.1,2001,1,02-10-2021
PRD0640,boAt Remote Control Car Ultra,Toys & Baby,Remote Control Car,boAt,SKU-TOY-00640,2604,1961,1346,12,4042,1000,SUP0066,4.1,379,1,30-06-2022
PRD0641,Berger Building Blocks Premium,Toys & Baby,Building Blocks,Berger,SKU-TOY-00641,293,240,159,12,5501,1000,SUP0009,4.0,2611,1,27-09-2022
PRD0642,Voltas Building Blocks Base,Toys & Baby,Building Blocks,Voltas,SKU-TOY-00642,2248,2009,1419,12,7893,1500,SUP0036,4.1,3901,0,19-07-2021
PRD0643,Voltas Building Blocks Classic,Toys & Baby,Building Blocks,Voltas,SKU-TOY-00643,4088,3036,2166,12,9175,750,SUP0024,4.1,1397,1,29-11-2022
PRD0644,Zebronics Building Blocks Standard,Toys & Baby,Building Blocks,Zebronics,SKU-TOY-00644,1085,842,438,12,9676,1500,SUP0120,3.7,2588,1,06-02-2024
PRD0645,Gizmore Building Blocks Base,Toys & Baby,Building Blocks,Gizmore,SKU-TOY-00645,5738,4990,3033,12,1383,1000,SUP0052,4.1,4025,0,01-08-2023
PRD0646,Orient Building Blocks Max,Toys & Baby,Building Blocks,Orient,SKU-TOY-00646,1366,1210,905,12,5740,500,SUP0030,4.7,3290,1,14-06-2023
PRD0647,Ambrane Building Blocks Plus,Toys & Baby,Building Blocks,Ambrane,SKU-TOY-00647,2969,2483,1653,12,6206,5000,SUP0052,4.1,3217,1,29-09-2023
PRD0648,Syska Building Blocks Lite,Toys & Baby,Building Blocks,Syska,SKU-TOY-00648,3428,2544,1859,12,3910,2000,SUP0100,3.7,4368,1,30-01-2024
PRD0649,Infosys Building Blocks Premium,Toys & Baby,Building Blocks,Infosys,SKU-TOY-00649,4254,3339,2011,12,1475,750,SUP0066,3.4,4128,0,02-11-2024
PRD0650,Polycab Building Blocks Lite,Toys & Baby,Building Blocks,Polycab,SKU-TOY-00650,462,386,247,12,8731,250,SUP0030,4.8,191,1,22-02-2025
PRD0651,Fire-Boltt Puzzle Set Classic,Toys & Baby,Puzzle Set,Fire-Boltt,SKU-TOY-00651,2412,1780,1054,12,4920,500,SUP0024,4.0,1641,1,14-02-2023
PRD0652,Tata Puzzle Set Max,Toys & Baby,Puzzle Set,Tata,SKU-TOY-00652,2411,1894,1270,12,8268,750,SUP0100,4.6,3784,1,06-02-2022
PRD0653,Havells Puzzle Set Plus,Toys & Baby,Puzzle Set,Havells,SKU-TOY-00653,1763,1503,754,12,1529,2000,SUP0145,4.7,3856,1,15-11-2021
PRD0654,Crossbeats Puzzle Set Elite,Toys & Baby,Puzzle Set,Crossbeats,SKU-TOY-00654,1564,1190,807,12,8184,3000,SUP0125,4.6,494,1,17-09-2023
PRD0655,Mahindra Puzzle Set Elite,Toys & Baby,Puzzle Set,Mahindra,SKU-TOY-00655,3872,3175,2086,12,8209,2000,SUP0181,4.5,853,1,13-12-2022
PRD0656,Wipro Puzzle Set Standard,Toys & Baby,Puzzle Set,Wipro,SKU-TOY-00656,1915,1583,847,12,4982,3000,SUP0135,3.6,800,1,14-05-2025
PRD0657,Noise Puzzle Set Ultra,Toys & Baby,Puzzle Set,Noise,SKU-TOY-00657,2923,2203,1481,12,6417,3000,SUP0052,4.4,4659,1,05-09-2021
PRD0658,Pebble Puzzle Set Standard,Toys & Baby,Puzzle Set,Pebble,SKU-TOY-00658,2837,2561,1641,12,5771,1000,SUP0181,4.8,1301,1,10-03-2023
PRD0659,V-Guard Puzzle Set Lite,Toys & Baby,Puzzle Set,V-Guard,SKU-TOY-00659,2996,2614,1402,12,5789,2000,SUP0167,3.6,1872,1,31-08-2022
PRD0660,Hindusta Unilever Puzzle Set Elite,Toys & Baby,Puzzle Set,Hindusta Unilever,SKU-TOY-00660,5501,4985,3421,12,9467,2000,SUP0052,4.0,1400,0,01-02-2025
PRD0661,Fire-Boltt Baby Stroller Classic,Toys & Baby,Baby Stroller,Fire-Boltt,SKU-TOY-00661,3485,2773,1835,12,9605,3000,SUP0066,3.5,3116,1,03-11-2021
PRD0662,Titan Baby Stroller Base,Toys & Baby,Baby Stroller,Titan,SKU-TOY-00662,2206,1890,1312,12,2959,750,SUP0036,3.8,3767,1,21-01-2025
PRD0663,Pebble Baby Stroller Pro,Toys & Baby,Baby Stroller,Pebble,SKU-TOY-00663,2736,2069,1240,12,2619,1500,SUP0052,4.1,2228,1,23-06-2024
PRD0664,Amul Baby Stroller Max,Toys & Baby,Baby Stroller,Amul,SKU-TOY-00664,810,657,368,12,3993,750,SUP0120,3.6,3741,1,22-11-2024
PRD0665,Berger Baby Stroller Plus,Toys & Baby,Baby Stroller,Berger,SKU-TOY-00665,1252,947,688,12,3171,5000,SUP0145,3.7,1706,1,05-10-2024
PRD0666,Syska Baby Stroller Pro,Toys & Baby,Baby Stroller,Syska,SKU-TOY-00666,1266,1004,582,12,2196,750,SUP0167,4.0,3625,1,02-08-2022
PRD0667,Portronics Baby Stroller Base,Toys & Baby,Baby Stroller,Portronics,SKU-TOY-00667,2507,1960,984,12,8041,250,SUP0036,4.4,3631,1,27-07-2022
PRD0668,Gizmore Baby Stroller Premium,Toys & Baby,Baby Stroller,Gizmore,SKU-TOY-00668,5501,3936,2559,12,9070,500,SUP0036,3.8,3964,1,04-02-2025
PRD0669,Crossbeats Baby Stroller Elite,Toys & Baby,Baby Stroller,Crossbeats,SKU-TOY-00669,2690,2238,1400,12,8209,250,SUP0135,4.9,1497,1,08-04-2023
PRD0670,Noise Baby Stroller Premium,Toys & Baby,Baby Stroller,Noise,SKU-TOY-00670,1770,1535,1025,12,2549,3000,SUP0167,3.8,4417,1,25-07-2022
PRD0671,Dabur Diaper Standard,Toys & Baby,Diaper,Dabur,SKU-TOY-00671,2318,1945,1345,12,8731,250,SUP0036,4.4,4998,1,31-03-2025
PRD0672,ITC Diaper Lite,Toys & Baby,Diaper,ITC,SKU-TOY-00672,2355,1771,1262,12,3574,1500,SUP0167,4.8,3886,1,25-10-2023
PRD0673,Dabur Diaper Ultra,Toys & Baby,Diaper,Dabur,SKU-TOY-00673,2920,2352,1394,12,6017,1500,SUP0177,4.4,2588,1,12-11-2023
PRD0674,Polycab Diaper Pro,Toys & Baby,Diaper,Polycab,SKU-TOY-00674,325,245,181,12,6793,500,SUP0066,4.9,2251,1,05-06-2025
PRD0675,Pidilite Diaper Standard,Toys & Baby,Diaper,Pidilite,SKU-TOY-00675,3526,2613,1585,12,7265,1500,SUP0009,4.1,1638,1,09-12-2024
PRD0676,Berger Diaper Standard,Toys & Baby,Diaper,Berger,SKU-TOY-00676,1205,1074,731,12,8698,100,SUP0024,4.5,3200,1,09-06-2025
PRD0677,Berger Diaper Pro,Toys & Baby,Diaper,Berger,SKU-TOY-00677,6062,5000,3299,12,5522,5000,SUP0012,3.8,2333,1,26-03-2022
PRD0678,Voltas Diaper Lite,Toys & Baby,Diaper,Voltas,SKU-TOY-00678,4834,3588,2323,12,4276,5000,SUP0177,3.3,2013,1,17-07-2024
PRD0679,Mivi Diaper Pro,Toys & Baby,Diaper,Mivi,SKU-TOY-00679,6119,4549,2434,12,2114,1500,SUP0145,4.8,2964,1,24-12-2023
PRD0680,Godrej Diaper Classic,Toys & Baby,Diaper,Godrej,SKU-TOY-00680,2042,1707,1008,12,4260,1000,SUP0030,3.6,194,1,29-01-2025
PRD0681,Finolex Baby Oil Elite,Toys & Baby,Baby Oil,Finolex,SKU-TOY-00681,5602,4183,2154,12,9392,1500,SUP0177,3.2,3586,0,21-04-2024
PRD0682,Crossbeats Baby Oil Plus,Toys & Baby,Baby Oil,Crossbeats,SKU-TOY-00682,5010,4229,2890,12,2509,5000,SUP0052,4.5,4361,1,10-05-2024
PRD0683,Syska Baby Oil Premium,Toys & Baby,Baby Oil,Syska,SKU-TOY-00683,2335,1762,1241,12,8630,3000,SUP0167,4.7,1251,1,20-11-2021
PRD0684,Zebronics Baby Oil Premium,Toys & Baby,Baby Oil,Zebronics,SKU-TOY-00684,3686,2982,2154,12,7577,1000,SUP0167,3.2,3199,1,28-09-2022
PRD0685,Hindusta Unilever Baby Oil Standard,Toys & Baby,Baby Oil,Hindusta Unilever,SKU-TOY-00685,3146,2319,1468,12,4282,1500,SUP0125,4.7,4730,1,23-04-2022
PRD0686,Maruti Baby Oil Pro,Toys & Baby,Baby Oil,Maruti,SKU-TOY-00686,1135,1025,712,12,9848,1500,SUP0125,4.8,2687,1,08-10-2022
PRD0687,Hero Baby Oil Max,Toys & Baby,Baby Oil,Hero,SKU-TOY-00687,3079,2680,1967,12,4559,1500,SUP0036,3.2,3606,1,01-08-2023
PRD0688,Godrej Baby Oil Premium,Toys & Baby,Baby Oil,Godrej,SKU-TOY-00688,3695,3315,1822,12,7234,250,SUP0100,3.4,1439,1,20-09-2024
PRD0689,Wipro Baby Oil Classic,Toys & Baby,Baby Oil,Wipro,SKU-TOY-00689,2034,1533,1050,12,6871,1500,SUP0012,3.9,1728,0,27-04-2024
PRD0690,Pidilite Baby Oil Pro,Toys & Baby,Baby Oil,Pidilite,SKU-TOY-00690,4949,4366,2190,12,7881,2000,SUP0100,4.8,824,1,20-03-2023
PRD0691,Titan Rattle Set Premium,Toys & Baby,Rattle Set,Titan,SKU-TOY-00691,2907,2077,1493,12,1259,1000,SUP0012,4.4,2653,1,15-11-2022
PRD0692,Reliance Rattle Set Classic,Toys & Baby,Rattle Set,Reliance,SKU-TOY-00692,1565,1247,861,12,2002,750,SUP0024,4.7,2405,1,21-10-2023
PRD0693,Maruti Rattle Set Lite,Toys & Baby,Rattle Set,Maruti,SKU-TOY-00693,2249,1629,963,12,2792,500,SUP0024,3.3,1676,1,25-12-2024
PRD0694,Pidilite Rattle Set Standard,Toys & Baby,Rattle Set,Pidilite,SKU-TOY-00694,3136,2829,1434,12,8708,100,SUP0009,4.4,1187,1,27-09-2021
PRD0695,Ambrane Rattle Set Pro,Toys & Baby,Rattle Set,Ambrane,SKU-TOY-00695,5180,4501,2642,12,4648,250,SUP0012,3.9,548,1,23-02-2024
PRD0696,Crossbeats Rattle Set Pro,Toys & Baby,Rattle Set,Crossbeats,SKU-TOY-00696,4340,3806,2199,12,8692,1000,SUP0125,3.4,4428,1,01-12-2024
PRD0697,Infosys Rattle Set Base,Toys & Baby,Rattle Set,Infosys,SKU-TOY-00697,5132,4113,2258,12,4593,5000,SUP0177,3.4,1173,1,09-12-2021
PRD0698,Finolex Rattle Set Max,Toys & Baby,Rattle Set,Finolex,SKU-TOY-00698,3430,2511,1397,12,4024,1000,SUP0012,3.8,3790,1,23-05-2024
PRD0699,Berger Rattle Set Lite,Toys & Baby,Rattle Set,Berger,SKU-TOY-00699,1530,1277,823,12,1560,2000,SUP0052,4.3,1626,0,23-07-2021
PRD0700,Mahindra Rattle Set Pro,Toys & Baby,Rattle Set,Mahindra,SKU-TOY-00700,2465,2147,1380,12,8927,1500,SUP0052,3.5,4733,1,06-09-2022
PRD0701,Pidilite Basmati Rice Elite,Grocery,Basmati Rice,Pidilite,SKU-GRO-00701,1498,1216,888,0,6525,500,SUP0105,3.6,3997,1,14-01-2024
PRD0702,Havells Basmati Rice Standard,Grocery,Basmati Rice,Havells,SKU-GRO-00702,2087,1662,1008,0,1416,5000,SUP0032,3.4,1865,0,06-02-2022
PRD0703,Asian Paints Basmati Rice Classic,Grocery,Basmati Rice,Asian Paints,SKU-GRO-00703,486,357,217,0,2359,5000,SUP0107,3.5,4190,1,17-04-2025
PRD0704,Tata Basmati Rice Elite,Grocery,Basmati Rice,Tata,SKU-GRO-00704,666,505,328,0,3486,5000,SUP0138,4.1,4372,1,08-10-2022
PRD0705,ITC Basmati Rice Base,Grocery,Basmati Rice,ITC,SKU-GRO-00705,992,865,481,0,3491,5000,SUP0075,4.8,4999,1,12-08-2022
PRD0706,Finolex Basmati Rice Classic,Grocery,Basmati Rice,Finolex,SKU-GRO-00706,859,706,435,0,3230,1000,SUP0151,3.2,2063,1,23-03-2025
PRD0707,Gizmore Basmati Rice Premium,Grocery,Basmati Rice,Gizmore,SKU-GRO-00707,1824,1315,703,0,8879,500,SUP0031,4.5,1991,1,16-05-2022
PRD0708,Finolex Basmati Rice Plus,Grocery,Basmati Rice,Finolex,SKU-GRO-00708,1516,1310,729,0,5525,500,SUP0138,4.7,1016,1,05-10-2024
PRD0709,Godrej Basmati Rice Standard,Grocery,Basmati Rice,Godrej,SKU-GRO-00709,1150,1007,506,0,2921,5000,SUP0105,3.7,845,1,31-10-2024
PRD0710,V-Guard Basmati Rice Lite,Grocery,Basmati Rice,V-Guard,SKU-GRO-00710,956,710,367,0,6593,1000,SUP0180,4.8,340,1,29-11-2022
PRD0711,Syska Organic Dal Ultra,Grocery,Organic Dal,Syska,SKU-GRO-00711,1238,971,540,0,2688,250,SUP0187,4.9,4947,0,06-07-2023
PRD0712,Noise Organic Dal Premium,Grocery,Organic Dal,Noise,SKU-GRO-00712,2374,1812,931,0,2723,1000,SUP0151,4.6,2264,1,25-01-2025
PRD0713,Polycab Organic Dal Plus,Grocery,Organic Dal,Polycab,SKU-GRO-00713,1977,1464,736,0,8955,750,SUP0138,4.2,1818,1,18-03-2025
PRD0714,Noise Organic Dal Base,Grocery,Organic Dal,Noise,SKU-GRO-00714,1598,1247,785,0,7268,100,SUP0143,4.2,4841,1,30-01-2025
PRD0715,Infosys Organic Dal Standard,Grocery,Organic Dal,Infosys,SKU-GRO-00715,471,339,218,0,7911,2000,SUP0079,4.4,331,1,12-12-2023
PRD0716,Pebble Organic Dal Pro,Grocery,Organic Dal,Pebble,SKU-GRO-00716,241,175,96,0,3961,100,SUP0151,4.3,2699,1,16-10-2023
PRD0717,Syska Organic Dal Standard,Grocery,Organic Dal,Syska,SKU-GRO-00717,2513,1838,1080,0,5074,1000,SUP0138,4.0,396,1,25-05-2025
PRD0718,ITC Organic Dal Premium,Grocery,Organic Dal,ITC,SKU-GRO-00718,667,527,362,0,3818,3000,SUP0137,4.7,2739,1,30-06-2024
PRD0719,Dabur Organic Dal Plus,Grocery,Organic Dal,Dabur,SKU-GRO-00719,1007,747,492,0,6126,3000,SUP0043,4.3,3140,1,11-06-2025
PRD0720,Havells Organic Dal Lite,Grocery,Organic Dal,Havells,SKU-GRO-00720,2153,1749,1293,0,6288,100,SUP0138,3.4,4771,1,25-04-2024
PRD0721,Mivi Desi Ghee Premium,Grocery,Desi Ghee,Mivi,SKU-GRO-00721,935,705,461,0,2244,750,SUP0075,3.4,4903,1,13-03-2025
PRD0722,Pidilite Desi Ghee Premium,Grocery,Desi Ghee,Pidilite,SKU-GRO-00722,521,397,211,0,7311,250,SUP0138,4.6,2412,1,09-12-2021
PRD0723,V-Guard Desi Ghee Ultra,Grocery,Desi Ghee,V-Guard,SKU-GRO-00723,1990,1790,906,0,4677,750,SUP0049,3.6,1855,1,09-09-2022
PRD0724,Asian Paints Desi Ghee Classic,Grocery,Desi Ghee,Asian Paints,SKU-GRO-00724,830,598,360,0,4149,2000,SUP0187,3.5,4253,1,29-12-2024
PRD0725,Orient Desi Ghee Ultra,Grocery,Desi Ghee,Orient,SKU-GRO-00725,1918,1628,989,0,6972,750,SUP0138,3.7,2930,1,13-05-2025
PRD0726,Marico Desi Ghee Plus,Grocery,Desi Ghee,Marico,SKU-GRO-00726,2179,1728,1287,0,9314,3000,SUP0049,4.1,863,1,12-11-2024
PRD0727,Crompton Desi Ghee Classic,Grocery,Desi Ghee,Crompton,SKU-GRO-00727,2055,1568,889,0,1871,3000,SUP0079,4.3,4077,1,03-11-2021
PRD0728,Mivi Desi Ghee Standard,Grocery,Desi Ghee,Mivi,SKU-GRO-00728,1289,1017,629,0,3422,250,SUP0031,4.4,540,0,10-01-2023
PRD0729,Tata Desi Ghee Lite,Grocery,Desi Ghee,Tata,SKU-GRO-00729,1995,1560,1164,0,4525,3000,SUP0151,3.7,2500,1,03-09-2024
PRD0730,Hindusta Unilever Desi Ghee Pro,Grocery,Desi Ghee,Hindusta Unilever,SKU-GRO-00730,2104,1668,1238,0,1867,1500,SUP0137,4.2,586,1,12-06-2024
PRD0731,ITC Cold Pressed Oil Lite,Grocery,Cold Pressed Oil,ITC,SKU-GRO-00731,1852,1599,811,0,9109,250,SUP0075,3.8,776,0,11-09-2024
PRD0732,Orient Cold Pressed Oil Lite,Grocery,Cold Pressed Oil,Orient,SKU-GRO-00732,2135,1747,1243,0,3998,250,SUP0187,3.7,1458,1,22-11-2022
PRD0733,Maruti Cold Pressed Oil Standard,Grocery,Cold Pressed Oil,Maruti,SKU-GRO-00733,771,632,471,0,2336,1500,SUP0079,4.0,775,1,04-08-2021
PRD0734,Mivi Cold Pressed Oil Lite,Grocery,Cold Pressed Oil,Mivi,SKU-GRO-00734,287,220,110,0,9669,100,SUP0043,3.2,3156,1,30-08-2024
PRD0735,HDFC Cold Pressed Oil Lite,Grocery,Cold Pressed Oil,HDFC,SKU-GRO-00735,522,452,286,0,6656,250,SUP0187,4.7,1272,1,11-09-2024
PRD0736,V-Guard Cold Pressed Oil Elite,Grocery,Cold Pressed Oil,V-Guard,SKU-GRO-00736,2091,1545,829,0,8292,100,SUP0075,4.3,4408,1,25-02-2022
PRD0737,Asian Paints Cold Pressed Oil Base,Grocery,Cold Pressed Oil,Asian Paints,SKU-GRO-00737,384,319,200,0,2633,3000,SUP0075,3.5,1276,0,15-05-2023
PRD0738,Mivi Cold Pressed Oil Plus,Grocery,Cold Pressed Oil,Mivi,SKU-GRO-00738,2192,1802,1202,0,2072,1500,SUP0180,3.6,1163,1,25-03-2024
PRD0739,Finolex Cold Pressed Oil Base,Grocery,Cold Pressed Oil,Finolex,SKU-GRO-00739,222,184,96,0,9517,250,SUP0187,4.3,2630,1,20-08-2024
PRD0740,Crossbeats Cold Pressed Oil Ultra,Grocery,Cold Pressed Oil,Crossbeats,SKU-GRO-00740,1421,1167,676,0,8338,750,SUP0076,3.7,3497,1,05-08-2023
PRD0741,Tata Atta Base,Grocery,Atta,Tata,SKU-GRO-00741,1250,1105,659,0,9152,1000,SUP0187,4.5,456,1,17-09-2021
PRD0742,Titan Atta Standard,Grocery,Atta,Titan,SKU-GRO-00742,2458,1926,1318,0,9753,100,SUP0075,3.3,2486,1,14-06-2023
PRD0743,Bajaj Electricals Atta Elite,Grocery,Atta,Bajaj Electricals,SKU-GRO-00743,2017,1611,954,0,1732,750,SUP0075,3.4,1526,1,22-06-2025
PRD0744,Godrej Atta Pro,Grocery,Atta,Godrej,SKU-GRO-00744,1293,1113,813,0,4375,250,SUP0025,4.8,43,1,05-03-2025
PRD0745,Orient Atta Pro,Grocery,Atta,Orient,SKU-GRO-00745,2092,1791,965,0,5033,1000,SUP0143,4.7,3468,1,17-06-2025
PRD0746,Godrej Atta Premium,Grocery,Atta,Godrej,SKU-GRO-00746,2459,1898,1276,0,7813,2000,SUP0105,3.8,1557,1,19-03-2024
PRD0747,Reliance Atta Classic,Grocery,Atta,Reliance,SKU-GRO-00747,1807,1382,735,0,4653,250,SUP0031,4.3,949,1,20-03-2024
PRD0748,Crossbeats Atta Premium,Grocery,Atta,Crossbeats,SKU-GRO-00748,884,769,439,0,5693,1000,SUP0105,4.7,2147,1,23-02-2022
PRD0749,Hero Atta Max,Grocery,Atta,Hero,SKU-GRO-00749,349,276,146,0,1584,3000,SUP0187,4.0,917,1,27-08-2023
PRD0750,HDFC Atta Classic,Grocery,Atta,HDFC,SKU-GRO-00750,731,594,406,0,8242,100,SUP0138,4.3,4130,1,16-07-2022
PRD0751,Voltas Honey Standard,Grocery,Honey,Voltas,SKU-GRO-00751,238,188,134,0,5109,500,SUP0049,3.8,1648,1,17-10-2021
PRD0752,Hindusta Unilever Honey Lite,Grocery,Honey,Hindusta Unilever,SKU-GRO-00752,871,696,457,0,6503,3000,SUP0079,3.2,3613,1,09-11-2022
PRD0753,Asian Paints Honey Pro,Grocery,Honey,Asian Paints,SKU-GRO-00753,1422,1239,653,0,2067,2000,SUP0137,4.1,148,1,06-06-2022
PRD0754,Voltas Honey Max,Grocery,Honey,Voltas,SKU-GRO-00754,952,857,429,0,1056,100,SUP0043,4.6,4649,1,26-09-2022
PRD0755,Zebronics Honey Base,Grocery,Honey,Zebronics,SKU-GRO-00755,1364,1216,804,0,5627,2000,SUP0187,4.0,1951,1,29-11-2024
PRD0756,Syska Honey Classic,Grocery,Honey,Syska,SKU-GRO-00756,1485,1080,684,0,6900,750,SUP0049,3.4,1433,0,28-08-2023
PRD0757,ITC Honey Ultra,Grocery,Honey,ITC,SKU-GRO-00757,1126,852,456,0,8535,2000,SUP0151,4.4,4440,1,25-09-2023
PRD0758,Crompton Honey Premium,Grocery,Honey,Crompton,SKU-GRO-00758,725,525,322,0,8410,3000,SUP0151,4.8,3802,1,22-04-2023
PRD0759,HCL Honey Max,Grocery,Honey,HCL,SKU-GRO-00759,1989,1580,1071,0,4188,1500,SUP0079,4.7,4495,1,08-10-2023
PRD0760,Titan Honey Plus,Grocery,Honey,Titan,SKU-GRO-00760,652,536,340,0,8410,1000,SUP0187,4.7,3381,1,11-09-2022
PRD0761,ITC Dry Fruits Mix Lite,Grocery,Dry Fruits Mix,ITC,SKU-GRO-00761,1760,1449,1066,0,1390,750,SUP0151,3.9,1416,1,17-04-2025
PRD0762,Hindusta Unilever Dry Fruits Mix Lite,Grocery,Dry Fruits Mix,Hindusta Unilever,SKU-GRO-00762,1723,1412,851,0,8677,750,SUP0076,4.7,1074,1,16-03-2024
PRD0763,Gizmore Dry Fruits Mix Plus,Grocery,Dry Fruits Mix,Gizmore,SKU-GRO-00763,1564,1185,825,0,2404,100,SUP0031,3.2,437,1,25-12-2021
PRD0764,Crompton Dry Fruits Mix Ultra,Grocery,Dry Fruits Mix,Crompton,SKU-GRO-00764,680,514,365,0,6946,1500,SUP0076,4.2,3663,1,03-06-2025
PRD0765,Titan Dry Fruits Mix Lite,Grocery,Dry Fruits Mix,Titan,SKU-GRO-00765,410,306,165,0,2940,5000,SUP0075,4.7,3361,1,29-07-2024
PRD0766,Berger Dry Fruits Mix Plus,Grocery,Dry Fruits Mix,Berger,SKU-GRO-00766,2047,1512,1006,0,3402,3000,SUP0079,3.4,327,1,13-08-2023
PRD0767,boAt Dry Fruits Mix Classic,Grocery,Dry Fruits Mix,boAt,SKU-GRO-00767,595,448,289,0,3979,3000,SUP0138,4.7,4033,0,27-08-2024
PRD0768,Havells Dry Fruits Mix Lite,Grocery,Dry Fruits Mix,Havells,SKU-GRO-00768,372,273,145,0,5916,2000,SUP0032,4.8,914,0,24-03-2025
PRD0769,Voltas Dry Fruits Mix Standard,Grocery,Dry Fruits Mix,Voltas,SKU-GRO-00769,915,697,453,0,9105,100,SUP0032,4.3,4840,1,05-06-2022
PRD0770,Pidilite Dry Fruits Mix Classic,Grocery,Dry Fruits Mix,Pidilite,SKU-GRO-00770,616,492,285,0,3734,100,SUP0025,4.3,2516,1,27-11-2023
PRD0771,Berger Green Tea Plus,Grocery,Green Tea,Berger,SKU-GRO-00771,2285,1634,952,0,1514,500,SUP0180,4.7,92,1,02-08-2021
PRD0772,Hero Green Tea Pro,Grocery,Green Tea,Hero,SKU-GRO-00772,2421,1951,1314,0,5428,2000,SUP0143,3.8,4204,1,10-11-2023
PRD0773,Havells Green Tea Elite,Grocery,Green Tea,Havells,SKU-GRO-00773,511,370,202,0,5614,1000,SUP0105,3.3,3690,1,14-12-2021
PRD0774,Voltas Green Tea Pro,Grocery,Green Tea,Voltas,SKU-GRO-00774,2333,1863,1309,0,2753,750,SUP0043,3.3,3063,1,07-09-2024
PRD0775,Amul Green Tea Standard,Grocery,Green Tea,Amul,SKU-GRO-00775,2095,1867,1339,0,2153,500,SUP0025,4.2,3779,1,02-05-2023
PRD0776,Gizmore Green Tea Max,Grocery,Green Tea,Gizmore,SKU-GRO-00776,388,348,253,0,2329,500,SUP0049,3.4,755,1,28-04-2025
PRD0777,Bajaj Green Tea Elite,Grocery,Green Tea,Bajaj,SKU-GRO-00777,1761,1567,858,0,4232,3000,SUP0137,4.2,1529,1,08-04-2025
PRD0778,Bajaj Green Tea Plus,Grocery,Green Tea,Bajaj,SKU-GRO-00778,1161,1005,546,0,4239,1000,SUP0025,3.4,4445,1,16-07-2022
PRD0779,HDFC Green Tea Max,Grocery,Green Tea,HDFC,SKU-GRO-00779,559,484,261,0,5861,2000,SUP0137,4.1,2343,1,19-11-2022
PRD0780,Marico Green Tea Ultra,Grocery,Green Tea,Marico,SKU-GRO-00780,1305,1185,815,0,2059,100,SUP0105,3.3,2824,1,25-10-2021
PRD0781,Bajaj Electricals Turmeric Powder Pro,Grocery,Turmeric Powder,Bajaj Electricals,SKU-GRO-00781,341,262,195,0,2445,1500,SUP0180,4.2,2966,1,15-11-2024
PRD0782,Zebronics Turmeric Powder Classic,Grocery,Turmeric Powder,Zebronics,SKU-GRO-00782,838,636,374,0,8871,1500,SUP0137,4.0,4011,1,18-07-2022
PRD0783,ITC Turmeric Powder Classic,Grocery,Turmeric Powder,ITC,SKU-GRO-00783,243,186,133,0,6314,2000,SUP0151,4.0,3809,1,10-04-2022
PRD0784,Orient Turmeric Powder Standard,Grocery,Turmeric Powder,Orient,SKU-GRO-00784,1326,958,570,0,3447,2000,SUP0049,3.8,3563,1,10-03-2025
PRD0785,Portronics Turmeric Powder Premium,Grocery,Turmeric Powder,Portronics,SKU-GRO-00785,553,475,293,0,5438,1500,SUP0025,3.5,4079,1,07-03-2023
PRD0786,Dabur Turmeric Powder Premium,Grocery,Turmeric Powder,Dabur,SKU-GRO-00786,608,488,297,0,3618,3000,SUP0187,4.8,494,1,27-01-2022
PRD0787,boAt Turmeric Powder Elite,Grocery,Turmeric Powder,boAt,SKU-GRO-00787,1593,1343,988,0,4545,2000,SUP0079,4.0,2528,1,18-05-2023
PRD0788,Gizmore Turmeric Powder Elite,Grocery,Turmeric Powder,Gizmore,SKU-GRO-00788,1253,977,557,0,7117,500,SUP0049,3.8,3884,1,26-12-2023
PRD0789,Marico Turmeric Powder Standard,Grocery,Turmeric Powder,Marico,SKU-GRO-00789,729,527,347,0,8801,1000,SUP0079,4.1,4733,1,24-05-2025
PRD0790,HCL Turmeric Powder Base,Grocery,Turmeric Powder,HCL,SKU-GRO-00790,1011,758,494,0,5081,3000,SUP0079,4.2,163,1,05-01-2022
PRD0791,Hindusta Unilever Spice Kit Classic,Grocery,Spice Kit,Hindusta Unilever,SKU-GRO-00791,1646,1376,895,0,5358,250,SUP0187,4.0,1587,1,10-01-2023
PRD0792,Usha Spice Kit Max,Grocery,Spice Kit,Usha,SKU-GRO-00792,2446,1835,1019,0,1050,1500,SUP0187,3.8,3958,1,03-01-2023
PRD0793,Voltas Spice Kit Max,Grocery,Spice Kit,Voltas,SKU-GRO-00793,1824,1337,988,0,2972,1000,SUP0076,4.4,1601,1,21-04-2024
PRD0794,Orient Spice Kit Ultra,Grocery,Spice Kit,Orient,SKU-GRO-00794,1264,965,545,0,3360,1000,SUP0025,3.2,3457,1,01-02-2024
PRD0795,Orient Spice Kit Standard,Grocery,Spice Kit,Orient,SKU-GRO-00795,1417,1236,651,0,5481,3000,SUP0180,3.7,4973,1,23-05-2022
PRD0796,Voltas Spice Kit Elite,Grocery,Spice Kit,Voltas,SKU-GRO-00796,151,133,82,0,3322,1500,SUP0137,4.6,3077,1,01-01-2025
